swings	S W IH NG Z
swipe	S W AY P
swirl	S W ER L
swiss	S W IH S
switch	S W IH CH
switchboard	S W IH CH B AO R D
switched	S W IH CH T
switches	S W IH CH AH Z
switching	S W IH CH IH NG
switzerland	S W IH T S ER L AH N D
swivel	S W IH V AH L
swoop	S W UW P
sword	S AO R D
swords	S AO R D Z
sworn	S W AO R N
sybase	S AY B EY S
sydney	S IH D N IY
syllabus	S IH L AH B AH S
sylvia	S IH L V IY AH
symantec	S IH M AE N T EH K
symbol	S IH M B AH L
symbolic	S IH M B AA L IH K
symbols	S IH M B AH L Z
symmetric	S AH M EH T R IH K
symmetry	S IH M AH T R IY
sympathetic	S IH M P AH TH EH T IH K
sympathy	S IH M P AH TH IY
symphony	S IH M F AH N IY
symposium	S IH M P OW Z IY AH M
symptom	S IH M P T AH M
symptoms	S IH M P T AH M Z
syn	S IH N
synapse	S IH AE P S
sync	S IH NG K
synchronized	S IH NG K R AH N AY Z D
synchronous	S IH NG K R AH N AH S
syndicate	S IH N D IH K AH T
syndicated	S IH N D IH K EY T IH D
syndication	S IH N D IH K EY SH AH N
syndrome	S IH N D R OW M
synergy	S IH N ER JH IY
synonym	S IH N AH N IH M
synonyms	S IH N AH N IH M S
synopsis	S IH N AA P S IH S
syntax	S IH N T AE K S
synthesis	S IH N TH AH S AH S
synthetic	S IH N TH EH T IH K
syracuse	S IH R AH K Y UW Z
syria	S IH R IY AH
syrian	S IH R IY AH N
syrup	S ER AH P
system	S IH S T AH M
systematic	S IH S T AH M AE T IH K
systemic	S IH S T EH M IH K
systems	S IH S T AH M Z
tab	T AE B
table	T EY B AH L
tables	T EY B AH L Z
tablespoons	T EY B AH L S P UW N Z
tablet	T AE B L AH T
tabletop	T EY B AH L T AA P
tablets	T AE B L AH T S
tableware	T EY B AH L W EH R
taboo	T AE B UW
tabs	T AE B Z
tac	T IY EY S IY
tack	T AE K
tackle	T AE K AH L
tackles	T AE K AH L Z
tackling	T AE K L IH NG
taco	T AA K OW
tacoma	T AH K OW M AA
tactful	T AE K T F AH L
tactic	T AE K T IH K
tactical	T AE K T IH K AH L
tactics	T AE K T IH K S
tad	T AE D
tag	T AE G
tagged	T AE G D
tagging	T AE G IH NG
tags	T AE G Z
tahiti	T AH HH IY T IY
tahoe	T AE HH OW
tai	T AY
tail	T EY L
tailed	T EY L D
tailor	T EY L ER
tailored	T EY L ER D
tails	T EY L Z
taipei	T AY P EY
taiwan	T AY W AA N
taj	T AA ZH
tajikistan	T AA JH IY K IH S T AE N
take	T EY K
taken	T EY K AH N
takeover	T EY K OW V ER
takes	T EY K S
taking	T EY K IH NG
tal	T AA L
talbot	T AE L B AH T
tale	T EY L
talent	T AE L AH N T
talented	T AE L AH N T IH D
talents	T AE L AH N T S
tales	T EY L Z
taliban	T AE L IH B AE N
talk	T AO K
talkback	T AO K B AE K
talked	T AO K T
talking	T AO K IH NG
talks	T AO K S
tall	T AO L
tallahassee	T AE L AH HH AE S IY
tally	T AE L IY
talon	T AE L AH N
tam	T AE M
tamil	T AH M IH L
tammy	T AE M IY
tampa	T AE M P AH
tan	T AE N
tandem	T AE N D AH M
tang	T AE NG
tangible	T AE N JH AH B AH L
tango	T AE NG G OW
tank	T AE NG K
tanks	T AE NG K S
tanned	T AE N D
tanner	T AE N ER
tanning	T AE N IH NG
tanya	T AA N Y AH
tanzania	T AE N Z EY N IY AH
tao	T AW
tap	T AE P
tape	T EY P
tapes	T EY P S
tapestry	T AE P AH S T R IY
tapped	T AE P T
tapping	T AE P IH NG
taps	T AE P S
tar	T AA R
tara	T EH R AH
target	T AA R G AH T
targeted	T AA R G AH T IH D
targeting	T AA R G AH T IH NG
targets	T AA R G AH T S
tariff	T EH R AH F
tariffs	T EH R AH F S
tarot	T AE R OW
task	T AE S K
tasks	T AE S K S
tasmania	T AE Z M EY N IY AH
taste	T EY S T
tastes	T EY S T S
tasting	T EY S T IH NG
tasty	T EY S T IY
tata	T AA T AA
tate	T EY T
tattoo	T AE T UW
tattoos	T AE T UW Z
taught	T AO T
taurus	T AO R AH S
tavern	T AE V ER N
tax	T AE K S
taxable	T AE K S AH B AH L
taxation	T AE K S EY SH AH N
taxes	T AE K S AH Z
taxi	T AE K S IY
taxis	T AE K S IY Z
taxonomy	T AE K S AO N AH M IY
taxpayer	T AE K S P EY ER
taxpayers	T AE K S P EY ER Z
taylor	T EY L ER
tea	T IY
teach	T IY CH
teacher	T IY CH ER
teachers	T IY CH ER Z
teaches	T IY CH AH Z
teaching	T IY CH IH NG
teachings	T IY CH IH NG Z
teak	T IY K
teal	T IY L
team	T IY M
teamed	T IY M D
teams	T IY M Z
teamwork	T IY M W ER K
tear	T EH R
tears	T EH R Z
teas	T IY Z
tease	T IY Z
teaspoon	T IY S P UW N
tec	T EH K
tech	T EH K
technical	T EH K N IH K AH L
technically	T EH K N IH K AH L IY
technician	T EH K N IH SH AH N
technicians	T EH K N IH SH AH N Z
technics	T EH K N IH K S
technique	T EH K N IY K
techniques	T EH K N IY K S
techno	T EH K N OW
technologies	T EH K N AA L AH JH IY Z
technology	T EH K N AA L AH JH IY
techs	T EH K S
ted	T EH D
teddy	T EH D IY
tee	T IY
teen	T IY N
teenage	T IY N EY JH
teenager	T IY N EY JH ER
teenagers	T IY N EY JH ER Z
teens	T IY N Z
tees	T IY Z
teeth	T IY TH
tehran	T EY R AA N
tek	T EH K
tel	T EH L
tele	T EH L IY
telecom	T EH L AH K AA M
telecoms	T EH L AH K AA M Z
telegraph	T EH L AH G R AE F
telephone	T EH L AH F OW N
telephones	T EH L AH F OW N Z
telephony	T EH L AH F OW N IY
telescope	T EH L AH S K OW P
telescopes	T EH L AH S K OW P S
television	T EH L AH V IH ZH AH N
televisions	T EH L AH V IH ZH AH N Z
tell	T EH L
teller	T EH L ER
telling	T EH L IH NG
tells	T EH L Z
telstra	T EH L S T R AH
temp	T EH M P
tempe	T EH M P IY
temper	T EH M P ER
temperature	T EH M P R AH CH ER
temperatures	T EH M P R AH CH ER Z
tempest	T EH M P AH S T
template	T EH M P L AH T
templates	T EH M P L AH T S
temple	T EH M P AH L
temples	T EH M P AH L Z
tempo	T EH M P OW
temporal	T EH M P ER AH L
temporarily	T EH M P ER EH R AH L IY
temporary	T EH M P ER EH R IY
temps	T EH M P S
temptation	T EH M T EY SH AH N
tempted	T EH M P T IH D
ten	T EH N
tenacious	T AH N EY SH AH S
tenant	T EH N AH N T
tenants	T EH N AH N T S
tend	T EH N D
tended	T EH N D IH D
tendency	T EH N D AH N S IY
tender	T EH N D ER
tenders	T EH N D ER Z
tends	T EH N D Z
tenet	T EH N AH T
tennessee	T EH N AH S IY
tennis	T EH N AH S
tenor	T EH N ER
tens	T EH N Z
tense	T EH N S
tension	T EH N SH AH N
tensions	T EH N CH AH N Z
tensor	T EH N S ER
tent	T EH N T
tentative	T EH N T AH T IH V
tenth	T EH N TH
tents	T EH N T S
tenure	T EH N Y ER
ter	T ER
teresa	T ER IY S AH
term	T ER M
termed	T ER M D
terminal	T ER M AH N AH L
terminals	T ER M AH N AH L Z
terminate	T ER M AH N EY T
terminated	T ER M AH N EY T IH D
termination	T ER M AH N EY SH AH N
terminator	T ER M AH N EY T ER
terminology	T ER M IH N AA L AH JH IY
terms	T ER M Z
terra	T EH R AA
terrace	T EH R AH S
terrain	T ER EY N
terre	T EH R AH
terrestrial	T ER EH S T R IY AH L
terri	T EH R IY
terrible	T EH R AH B AH L
terribly	T EH R AH B L IY
terrier	T EH R IY ER
terrific	T ER IH F IH K
territorial	T EH R IH T AO R IY AH L
territories	T EH R AH T AO R IY Z
territory	T EH R IH T AO R IY
terror	T EH R ER
terrorism	T EH R ER IH Z AH M
terrorist	T EH R ER IH S T
terrorists	T EH R ER AH S T S
terry	T EH R IY
tertiary	T ER SH ER IY
tesco	T EH S K OW
test	T EH S T
testament	T EH S T AH M AH N T
tested	T EH S T IH D
tester	T EH S T ER
testers	T EH S T ER Z
testified	T EH S T AH F AY D
testify	T EH S T AH F AY
testimonials	T EH S T AH M OW N IY AH L Z
testimony	T EH S T AH M OW N IY
testing	T EH S T IH NG
testosterone	T EH S T AA S T ER OW N
tests	T EH S T S
tex	T EH K S
texans	T EH K S AH N Z
texas	T EH K S AH S
text	T EH K S T
textbook	T EH K S T B UH K
textbooks	T EH K S T B UH K S
textile	T EH K S T AY L
textiles	T EH K S T AY L Z
texts	T EH K S T S
textual	T EH K S CH UW AH L
texture	T EH K S CH ER
textured	T EH K S CH ER D
textures	T EH K S CH ER Z
thai	T AY
thailand	T AY L AE N D
thames	T EH M Z
than	DH AE N
thank	TH AE NG K
thanked	TH AE NG K T
thankful	TH AE NG K F AH L
thanks	TH AE NG K S
thanksgiving	TH AE NG K S G IH V IH NG
that	DH AE T
thaw	TH AO
the	DH AH
theater	TH IY AH T ER
theaters	TH IY AH T ER Z
theatre	TH IY AH T ER
theatres	TH IY AH T ER Z
theatrical	TH IY AE T R IH K AH L
thee	DH IY
theft	TH EH F T
their	DH EH R
theirs	DH EH R Z
them	DH EH M
thematic	TH IY M AE T IH K
theme	TH IY M
themed	TH IY M D
themes	TH IY M Z
themselves	DH EH M S EH L V Z
then	DH EH N
thence	DH EH N S
theo	TH IY OW
theodore	TH IY AH D AO R
theological	TH IY AH L AA JH IH K AH L
theology	TH IY AA L AH JH IY
theorem	TH IH R AH M
theoretical	TH IY ER EH T IH K AH L
theories	TH IH R IY Z
theory	TH IH R IY
therapeutic	TH EH R AH P Y UW T IH K
therapies	TH EH R AH P IY Z
therapist	TH EH R AH P AH S T
therapists	TH EH R AH P IH S T S
therapy	TH EH R AH P IY
there	DH EH R
thereafter	DH EH R AE F T ER
thereby	DH EH R B AY
therefore	DH EH R F AO R
therein	DH EH R IH N
thereof	DH EH R AH V
thereon	DH EH R AO N
theresa	T ER IY S AH
thereto	DH EH R T UW
thermal	TH ER M AH L
thermo	TH ER M OW
thermometer	TH ER M AA M AH T ER
thesaurus	TH AH S AO R AH S
these	DH IY Z
theses	TH IY S IY Z
thesis	TH IY S AH S
theta	TH EY T AH
they	DH EY
thick	TH IH K
thicket	TH IH K IH T
thickness	TH IH K N AH S
thief	TH IY F
thieves	TH IY V Z
thigh	TH AY
thighs	TH AY Z
thin	TH IH N
thing	TH IH NG
things	TH IH NG Z
think	TH IH NG K
thinking	TH IH NG K IH NG
thinkpad	TH IH NG K P AE D
thinks	TH IH NG K S
third	TH ER D
thirds	TH ER D Z
thirteen	TH ER T IY N
thirty	TH ER D IY
this	DH IH S
thistle	TH IH S AH L
tho	DH OW
thomas	T AA M AH S
thompson	T AA M P S AH N
thomson	T AA M S AH N
thong	TH AO NG
thor	TH AO R
thorn	TH AO R N
thornton	TH AO R N T AH N
thorough	TH ER OW
thoroughly	TH ER OW L IY
those	DH OW Z
thou	DH AW
though	DH OW
thought	TH AO T
thoughtful	TH AO T F AH L
thoughts	TH AO T S
thousand	TH AW Z AH N D
thousands	TH AW Z AH N D Z
thread	TH R EH D
threaded	TH R EH D IH D
threads	TH R EH D Z
threat	TH R EH T
threaten	TH R EH T AH N
threatened	TH R EH T AH N D
threatening	TH R EH T AH N IH NG
threatens	TH R EH T AH N Z
threats	TH R EH T S
three	TH R IY
threesome	TH R IY S AH M
threshold	TH R EH SH OW L D
thresholds	TH R EH SH OW L D Z
threw	TH R UW
thrice	TH R AY S
thrill	TH R IH L
thrilled	TH R IH L D
thriller	TH R IH L ER
thrillers	TH R IH L ER Z
thrive	TH R AY V
throat	TH R OW T
throne	TH R OW N
throttle	TH R AA T AH L
through	TH R UW
throughout	TH R UW AW T
throughput	TH R UW P UH T
throw	TH R OW
throwing	TH R OW IH NG
thrown	TH R OW N
throws	TH R OW Z
thru	TH R UW
thrust	TH R AH S T
ths	TH S
thug	TH AH G
thumb	TH AH M
thumbnail	TH AH M N EY L
thumbs	TH AH M Z
thunder	TH AH N D ER
thunderbird	TH AH N D ER B ER D
thursday	TH ER Z D EY
thursdays	TH ER Z D EY Z
thus	DH AH S
thy	DH AY
thyroid	TH AY R OY D
tia	T IY AH
tibet	T AH B EH T
tibetan	T IH B EH T AH N
tic	T IH K
tick	T IH K
ticker	T IH K ER
ticket	T IH K AH T
ticketmaster	T IH K IH T M AE S T ER
tickets	T IH K AH T S
tidal	T AY D AH L
tide	T AY D
tides	T AY D Z
tidy	T AY D IY
tie	T AY
tied	T AY D
tier	T IY R
ties	T AY Z
tiff	T IH F
tiffany	T IH F AH N IY
tiger	T AY G ER
tigers	T AY G ER Z
tight	T AY T
tightly	T AY T L IY
tights	T AY T S
tiki	T IY K IY
til	T IH L
tile	T AY L
tiles	T AY L Z
till	T IH L
tiller	T IH L ER
tilt	T IH L T
tim	T IH M
timber	T IH M B ER
timberland	T IH M B ER L AE N D
time	T AY M
timed	T AY M D
timeless	T AY M L AH S
timeline	T AY M L AY N
timeliness	T AY M L IY N AH S
timely	T AY M L IY
timeout	T AY M AW T
timer	T AY M ER
timers	T AY M ER Z
times	T AY M Z
timeshare	T AY M SH EH R
timetable	T AY M T EY B AH L
timezone	T AY M Z OW N
timing	T AY M IH NG
timor	T IY M AO R
timothy	T IH M AH TH IY
tin	T IH N
tina	T IY N AH
tint	T IH N T
tiny	T AY N IY
tip	T IH P
tipping	T IH P IH NG
tips	T IH P S
tire	T AY ER
tired	T AY ER D
tires	T AY ER Z
tis	T IH Z
tissue	T IH S Y UW
tissues	T IH S Y UW Z
tit	T IH T
titan	T AY T AH N
titanic	T AY T AE N IH K
titanium	T AY T EY N IY AH M
titans	T AY T AH N Z
title	T AY T AH L
titled	T AY T AH L D
titles	T AY T AH L Z
tits	T IH T S
titus	T AY T AH S
tivo	T IH V OW
tivoli	T IH V AH L IY
tlc	T IY EH L S IY
toast	T OW S T
toaster	T OW S T ER
tobacco	T AH B AE K OW
tobago	T AH B EY G OW
toby	T OW B IY
today	T AH D EY
todays	T AH D EY Z
todd	T AA D
toddler	T AA D L ER
toddlers	T AA D L ER Z
todo	T UW D UW
todos	T UW D UW Z
toe	T OW
toes	T OW Z
together	T AH G EH DH ER
toggle	T AA G AH L
togo	T OW G OW
toilet	T OY L AH T
toilets	T OY L AH T S
token	T OW K AH N
tokens	T OW K AH N Z
tokyo	T OW K IY OW
told	T OW L D
toledo	T AH L IY D OW
tolerance	T AA L ER AH N S
tolerant	T AA L ER AH N T
tolerate	T AA L ER EY T
tolerated	T AA L ER EY T IH D
tolkien	T AO L K IY EH N
toll	T OW L
tom	T AA M
tomato	T AH M EY T OW
tomatoes	T AH M EY T OW Z
tomb	T UW M
tomcat	T AA M K AE T
tome	T OW M
tommy	T AA M IY
tomorrow	T AH M AA R OW
ton	T AH N
tone	T OW N
toner	T OW N ER
tones	T OW N Z
tonga	T AA N G AH
tongue	T AH NG
toni	T OW N IY
tonight	T AH N AY T
tonnes	T AH N Z
tons	T AH N Z
tony	T OW N IY
too	T UW
took	T UH K
tool	T UW L
toolbar	T UW L B AA R
toolbox	T UW L B AO K S
tools	T UW L Z
toon	T UW N
tooth	T UW TH
top	T AA P
topaz	T OW P AE Z
topeka	T AH P IY K AA
topic	T AA P IH K
topical	T AA P AH K AH L
topics	T AA P IH K S
topless	T AA P L AH S
topographic	T AA P AH G R AE F IH K
topology	T AH P AO L AH JH IY
topped	T AA P T
topps	T AA P S
tops	T AA P S
tor	T AO R
torah	T AO R AH
torch	T AO R CH
tori	T AO R IY
torino	T AO R IY N OW
torn	T AO R N
tornado	T AO R N EY D OW
toronto	T ER AA N T OW
torque	T AO R K
torrent	T AO R AH N T
torres	T AO R EH Z
torso	T AO R S OW
tort	T AO R T
torture	T AO R CH ER
tortured	T AO R CH ER D
tory	T AO R IY
toshiba	T OW SH IY B AH
toss	T AO S
tossed	T AO S T
tot	T AA T
total	T OW T AH L
totaling	T OW T AH L IH NG
totally	T OW T AH L IY
totals	T OW T AH L Z
tote	T OW T
totem	T OW T AH M
touch	T AH CH
touchdown	T AH CH D AW N
touched	T AH CH T
touches	T AH CH AH Z
touching	T AH CH IH NG
tough	T AH F
toulouse	T UW L UW Z
tour	T UH R
touring	T UH R IH NG
tourism	T UH R IH Z AH M
tourist	T UH R AH S T
tourists	T UH R AH S T S
tournament	T UH R N AH M AH N T
tournaments	T ER N AH M AH N T S
tours	T UH R Z
tout	T AW T
tow	T OW
toward	T AH W AO R D
towards	T AH W AO R D Z
towel	T AW AH L
towels	T AW AH L Z
tower	T AW ER
towers	T AW ER Z
towing	T OW IH NG
town	T AW N
townhouse	T AW N HH AW S
towns	T AW N Z
townsend	T AW N Z AH N D
township	T AW N SH IH P
toxic	T AA K S IH K
toxicity	T AA K S IH S AH T IY
toxicology	T AA K S IH K AA L AH JH IY
toxins	T AA K S AH N Z
toy	T OY
toyota	T OW Y OW T AH
toys	T OY Z
trac	T R AE K
trace	T R EY S
traced	T R EY S T
traces	T R EY S AH Z
tracey	T R EY S IY
tracing	T R EY S IH NG
track	T R AE K
tracked	T R AE K T
tracker	T R AE K ER
tracking	T R AE K IH NG
tracks	T R AE K S
tract	T R AE K T
traction	T R AE K SH AH N
tractor	T R AE K T ER
tractors	T R AE K T ER Z
tracy	T R EY S IY
trade	T R EY D
traded	T R EY D IH D
trademark	T R EY D M AA R K
trademarks	T R EY D M AA R K S
trader	T R EY D ER
traders	T R EY D ER Z
trades	T R EY D Z
trading	T R EY D IH NG
tradition	T R AH D IH SH AH N
traditional	T R AH D IH SH AH N AH L
traditions	T R AH D IH SH AH N Z
traffic	T R AE F IH K
trafficking	T R AE F IH K IH NG
tragedy	T R AE JH AH D IY
tragic	T R AE JH IH K
trail	T R EY L
trailer	T R EY L ER
trailers	T R EY L ER Z
trailing	T R EY L IH NG
trails	T R EY L Z
train	T R EY N
trained	T R EY N D
trainee	T R EY N IY
trainees	T R EY N IY Z
trainer	T R EY N ER
trainers	T R EY N ER Z
training	T R EY N IH NG
trains	T R EY N Z
trait	T R EY T
traits	T R EY T S
trajectory	T R AH JH EH K T ER IY
tran	T R AE N
trance	T R AE N S
tranquil	T R AE NG K W AH L
trans	T R AE N Z
transaction	T R AE N Z AE K SH AH N
transactions	T R AE N Z AE K SH AH N Z
transcend	T R AE N S EH N D
transcribed	T R AE N S K R AY B D
transcript	T R AE N S K R IH P T
transcripts	T R AE N S K R IH P T S
transfer	T R AE N S F ER
transferable	T R AE N S F ER AH B AH L
transferred	T R AE N S F ER D
transferring	T R AE N S F ER IH NG
transfers	T R AE N S F ER Z
transform	T R AE N S F AO R M
transformed	T R AE N S F AO R M D
transformer	T R AE N S F AO R M ER
transformers	T R AE N S F AO R M ER Z
transforming	T R AE N S F AO R M IH NG
transforms	T R AE N S F AO R M Z
transgender	T R AE N Z JH EH N D ER
transient	T R AE N ZH AH N T
transistor	T R AE N Z IH S T ER
transit	T R AE N Z IH T
transition	T R AE N Z IH SH AH N
transitional	T R AE N S IH SH AH N AH L
transitions	T R AE N Z IH SH AH N Z
translate	T R AE N Z L EY T
translated	T R AE N Z L EY T IH D
translates	T R AE N Z L EY T S
translating	T R AE N Z L EY T IH NG
translation	T R AE N Z L EY SH AH N
translations	T R AE N Z L EY SH AH N Z
translator	T R AE N S L EY T ER
translators	T R AE N S L EY T ER Z
transmission	T R AE N S M IH SH AH N
transmit	T R AE N Z M IH T
transmitted	T R AE N S M IH T IH D
transmitter	T R AE N S M IH T ER
transmitting	T R AE N S M IH T IH NG
transparency	T R AE N S P EH R AH N S IY
transparent	T R AE N S P EH R AH N T
transplant	T R AE N S P L AE N T
transport	T R AE N S P AO R T
transported	T R AE N S P AO R T IH D
transporter	T R AE N S P AO R T ER
transporting	T R AE N S P AO R T IH NG
transsexual	T R AE N S EH K SH Y UW AH L
transverse	T R AE N Z V ER S
transvestite	T R AE N Z V EH S T AY T
trap	T R AE P
trapped	T R AE P T
traps	T R AE P S
trash	T R AE SH
trauma	T R AO M AH
traumatic	T R AO M AE T IH K
travel	T R AE V AH L
traveled	T R AE V AH L D
traveler	T R AE V AH L ER
travelers	T R AE V AH L ER Z
traveling	T R AE V AH L IH NG
travelled	T R AE V AH L D
traveller	T R AE V AH L ER
travellers	T R AE V AH L ER Z
travelling	T R AE V AH L IH NG
travelocity	T R AE V AH L AA S AH T IY
travelodge	T R AE V AH L AA JH
travels	T R AE V AH L Z
traverse	T R AE V ER S
travis	T R AE V IH S
tray	T R EY
trays	T R EY Z
tread	T R EH D
treadmill	T R EH D M IH L
treasure	T R EH ZH ER
treasurer	T R EH ZH ER ER
treasures	T R EH ZH ER Z
treasury	T R EH ZH ER IY
treat	T R IY T
treated	T R IY T IH D
treaties	T R IY T IY Z
treating	T R IY T IH NG
treatment	T R IY T M AH N T
treatments	T R IY T M AH N T S
treats	T R IY T S
treaty	T R IY T IY
tree	T R IY
trees	T R IY Z
trek	T R EH K
trekking	T R EH K IH NG
trellis	T R EH L AH S
tremendous	T R AH M EH N D AH S
trench	T R EH N CH
trend	T R EH N D
trends	T R EH N D Z
trendy	T R EH N D IY
trent	T R EH N T
trenton	T R EH N T AH N
trevor	T R EH V ER
tri	T R AY
trial	T R AY AH L
trials	T R AY AH L Z
triangle	T R AY AE NG G AH L
triathlon	T R AY AE TH L AH N
tribal	T R AY B AH L
tribe	T R AY B
tribes	T R AY B Z
tribunal	T R AH B Y UW N AH L
tribune	T R IH B Y UW N
tribute	T R IH B Y UW T
trick	T R IH K
tricks	T R IH K S
tricky	T R IH K IY
tried	T R AY D
tries	T R AY Z
trigger	T R IH G ER
triggered	T R IH G ER D
triggers	T R IH G ER Z
trillion	T R IH L Y AH N
trilogy	T R IH L AH JH IY
trim	T R IH M
trimmed	T R IH M D
trinidad	T R IH N IH D AE D
trinity	T R IH N AH T IY
trio	T R IY OW
trip	T R IH P
triple	T R IH P AH L
tripod	T R AY P AA D
trips	T R IH P S
trish	T R IH SH
tristan	T R IH S T AE N
triton	T R AY T AH N
triumph	T R AY AH M F
trivia	T R IH V IY AH
trivial	T R IH V IY AH L
trojan	T R OW JH AH N
trojans	T R OW JH AH N Z
troll	T R OW L
trolley	T R AA L IY
troop	T R UW P
troops	T R UW P S
trophy	T R OW F IY
tropical	T R AA P IH K AH L
trouble	T R AH B AH L
troubled	T R AH B AH L D
troubles	T R AH B AH L Z
trousers	T R AW Z ER Z
trout	T R AW T
trowel	T R AW W EH L
troy	T R OY
truck	T R AH K
trucking	T R AH K IH NG
trucks	T R AH K S
true	T R UW
truly	T R UW L IY
truman	T R UW M AH N
trump	T R AH M P
trumpet	T R AH M P AH T
trunk	T R AH NG K
truss	T R AH S
trust	T R AH S T
trusted	T R AH S T IH D
trustee	T R AH S T IY
trustees	T R AH S T IY Z
trusts	T R AH S T S
trusty	T R AH S T IY
truth	T R UW TH
truths	T R UW TH S
try	T R AY
trying	T R AY IH NG
tsunami	T S UW N AA M IY
tub	T AH B
tube	T UW B
tuberculosis	T AH B ER K Y AH L OW S IH S
tubes	T UW B Z
tubing	T UW B IH NG
tubs	T AH B Z
tubular	T UW B Y AH L ER
tuck	T AH K
tucker	T AH K ER
tucson	T UW S AA N
tue	T UW
tuesday	T UW Z D IY
tuesdays	T UW Z D EY Z
tuition	T Y UW IH SH AH N
tulip	T UW L AH P
tulsa	T AH L S AH
tumble	T AH M B AH L
tummy	T AH M IY
tumor	T UW M ER
tumors	T UW M ER Z
tuna	T UW N AH
tundra	T AH N D R AH
tune	T UW N
tuned	T UW N D
tuner	T UW N ER
tunes	T UW N Z
tungsten	T AH NG S T AH N
tuning	T UW N IH NG
tunisia	T UW N IY ZH AH
tunnel	T AH N AH L
tunnels	T AH N AH L Z
turbine	T ER B AY N
turbo	T ER B OW
turbulence	T ER B Y AH L AH N S
turf	T ER F
turin	T Y UH R IH N
turismo	T UH R IH S M OW
turkey	T ER K IY
turkish	T ER K IH SH
turkmenistan	T ER K M EH N IH S T AE N
turks	T ER K S
turn	T ER N
turnaround	T ER N ER AW N D
turned	T ER N D
turner	T ER N ER
turning	T ER N IH NG
turnout	T ER N AW T
turnover	T ER N OW V ER
turns	T ER N Z
turquoise	T ER K W OY Z
turret	T ER AH T
turtle	T ER T AH L
turtles	T ER T AH L Z
tuscany	T AH S K AH N IY
tutor	T UW T ER
tutorial	T UW T AO R IY AH L
tutorials	T UW T AO R IY AH L Z
tutoring	T UW T ER IH NG
tutors	T UW T ER Z
tuvalu	T UW V AA L UW
tvs	T IY V IY Z
twain	T W EY N
tweak	T W IY K
tweed	T W IY D
twelve	T W EH L V
twentieth	T W EH N T IY AH TH
twenty	T W EH N T IY
twice	T W AY S
twilight	T W AY L AY T
twill	T W IH L
twin	T W IH N
twink	T W IH NG K
twins	T W IH N Z
twirl	T W ER L
twist	T W IH S T
twisted	T W IH S T IH D
two	T UW
tycoon	T AY K UW N
tying	T AY IH NG
tyler	T AY L ER
tyne	T AY N
type	T AY P
typed	T AY P T
types	T AY P S
typhoon	T AY F UW N
typical	T IH P AH K AH L
typically	T IH P IH K L IY
typing	T AY P IH NG
typo	T AY P OW
tyranny	T IH R AH N IY
tyre	T AY R
tyres	T AY ER Z
tyson	T AY S AH N
uber	Y UW B ER
ubiquitous	Y UW B IH K W IH T AH S
ubuntu	UW B UW T UW
ufo	Y UW EH F OW
uganda	Y UW G AE N D AA
ugly	AH G L IY
ukraine	Y UW K R EY N
ukrainian	Y UW K R EY N IY AH N
ulster	AH L S T ER
ultima	AH L T IH M AH
ultimate	AH L T AH M AH T
ultimately	AH L T AH M AH T L IY
ultra	AH L T R AH
ultrasonic	AH L T R AH S AA N IH K
ultrasound	AH L T R AH S AW N D
ultraviolet	AH L T R AH V AY AH L IH T
uma	Y UW M AH
umbrella	AH M B R EH L AH
una	UW N AH
unable	AH N EY B AH L
unabridged	AH N AH B R IH JH D
unacceptable	AH N AE K S EH P T AH B AH L
unanimous	Y UW N AE N AH M AH S
unanimously	Y UW N AE N AH M AH S L IY
unanswered	AH N AE N S ER D
unauthorized	AH N AO TH ER AY Z D
unavailable	AH N AH V EY L AH B AH L
unaware	AH N AH W EH R
unbelievable	AH N B AH L IY V AH B AH L
unbiased	AH N B AY AH S T
uncensored	AH N S EH N S ER D
uncertain	AH N S ER T AH N
uncertainty	AH N S ER T AH N T IY
unchanged	AH N CH EY N JH D
unclassified	AH N K L AE S IH F AY D
uncle	AH NG K AH L
unclear	AH N K L IH R
uncommon	AH N K AA M AH N
unconscious	AH N K AA N SH AH S
uncover	AH N K AH V ER
uncovered	AH N K AH V ER D
uncut	AH N K AH T
und	AH N D
undefined	AH N D IH F AY N D
under	AH N D ER
underage	AH N D ER IH JH
undercover	AH N D ER K AH V ER
undergo	AH N D ER G OW
undergoing	AH N D ER G OW IH NG
underground	AH N D ER G R AW N D
underline	AH N D ER L AY N
underlined	AH N D ER L AY N D
underlying	AH N D ER L AY IH NG
undermine	AH N D ER M AY N
underneath	AH N D ER N IY TH
understand	AH N D ER S T AE N D
understands	AH N D ER S T AE N D Z
understood	AH N D ER S T UH D
undertake	AH N D ER T EY K
undertaken	AH N D ER T EY K AH N
undertaking	AH N D ER T EY K IH NG
underwater	AH N D ER W AO T ER
underway	AH N D ER W EY
underwear	AH N D ER W EH R
underwood	AH N D ER W UH D
underworld	AH N D ER W ER L D
underwriting	AH N D ER R AY T IH NG
undo	AH N D UW
undoubtedly	AH N D AW T IH D L IY
unemployed	AH N EH M P L OY D
unemployment	AH N IH M P L OY M AH N T
unesco	Y UW N EH S K OW
unexpected	AH N IH K S P EH K T IH D
unfair	AH N F EH R
unfamiliar	AH N F AH M IH L Y ER
unfinished	AH N F IH N IH SH T
unfortunate	AH N F AO R CH AH N AH T
unhappy	AH N HH AE P IY
uni	Y UW N IY
unicef	Y UW N AH S EH F
unidentified	AH N AY D EH N T AH F AY D
unified	Y UW N AH F AY D
uniform	Y UW N AH F AO R M
